url,Name,Price,Rating,제조회사,등록년월,AMD CPU종류,소켓 구분,코어 수,스레드 수,메모리 규격,내장그래픽,세대 구분,출시일,제조 공정,,기본 클럭,최대 클럭,L2 캐시,L3 캐시,연산 체계,TDP,PPT,PCIe 버전,최대 PCIe 레인수,최대 메모리 크기,메모리 클럭,메모리 채널,GPU 모델명,GPU 코어 속도,SMT(하이퍼스레딩),AMD Ryzen Master,AMD 3D V캐시,패키지 형태,쿨러,시네벤치R23(싱글),시네벤치R23(멀티),적합성평가인증,안전확인인증,인텔 CPU종류,버스 속도,PBP-MTP,인텔 XTU,인텔 딥러닝부스트,StoreMI,VR Ready 프리미엄,SenseMI,인텔 퀵싱크,AMD Ryzen AI,옵테인,유통회사,AMD PRO
//img.danawa.com/prod_img/500000/089/066/img/15066089_1.jpg?shrink=130:130&_v=20231127165923,인텔 제온 스케일러블 골드 6334 (아이스레이크),4401500원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),8코어,16스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,3.6GHz,3.7GHz,,18MB,64비트,165W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/837/059/img/15059837_1.jpg?shrink=130:130&_v=20210823141749,인텔 제온 E 2124G (커피레이크),455690원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓1151v2),4코어,4스레드,DDR4,내장그래픽:탑재,,2018 3분기,14nm,,3.4GHz,4.5GHz,,8MB,64비트,71W,,,16레인,128GB,2666MHz,2,인텔 UHD P630,"1,150MHz",,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온  E),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/025/449/img/5449025_1.jpg?shrink=130:130&_v=20170901093540,인텔 제온 스케일러블 골드 6140 (스카이레이크),3462300원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),18코어,36스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.60GHz,3.70GHz,,24.75MB,,140W,,,48레인,,2666MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 골드),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/299/302/img/2302299_1.jpg?shrink=130:130&_v=20200708124929,인텔 셀러론 G1630 (아이비브릿지),2200원,4.0,인텔 셀러론,2013년 11월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,2.8GHz,,256KB x2,2MB,64(32)비트,55W,,,16레인,,,,인텔 HD,"1,050MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/018/977/img/977018_1.jpg?shrink=130:130&_v=20181115121618,인텔 펜티엄 E6300 (울프데일),1880원,5.0,인텔 펜티엄,2009년 11월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,45nm,,2.8GHz,,2MB,,64(32)비트,65W,,,,,1066MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),FSB 1066 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/936/587/img/587936_1.jpg?shrink=130:130&_v=20240108174546,인텔 코어2듀오 E4500 (콘로),8370원,5.0,인텔 코어2듀오,2007년 12월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,65nm,,2.2GHz,,2MB,,64(32)비트,65W,,,,,800MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2듀오),FSB 800 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/279/870/img/17870279_1.jpg?shrink=130:130&_v=20220920151146,인텔 코어i3-3세대 3250 (아이비브릿지),6000원,4.5,인텔 코어i3-3세대,2013년 06월,,인텔(소켓1155),듀얼 코어,4스레드,DDR3,내장그래픽:탑재,,,22nm,,3.5GHz,,256KB x2,3MB,64(32)비트,55W,,,16레인,,,,인텔 HD 2500,"1,050MHz",○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-3세대),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/179/066/img/15066179_1.jpg?shrink=130:130&_v=20231127165901,인텔 제온 스케일러블 골드 6342 (아이스레이크),5024150원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.8GHz,3.5GHz,,36MB,64비트,230W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/780/059/img/15059780_1.jpg?shrink=130:130&_v=20210823141738,인텔 제온 E 2124 (커피레이크),339450원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓1151v2),4코어,4스레드,DDR4,내장그래픽:미탑재,,2018 3분기,14nm,,3.3GHz,4.3GHz,,8MB,64비트,71W,,,16레인,128GB,2666MHz,2,,,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/019/449/img/5449019_1.jpg?shrink=130:130&_v=20191010135550,인텔 제온 스케일러블 골드 6142 (스카이레이크),4244000원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),16코어,32스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.60GHz,3.70GHz,,22MB,,150W,,,48레인,,2666MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 골드),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/444/148/img/4148444_1.jpg?shrink=130:130&_v=20181115103109,인텔 펜티엄 E2140 (콘로),5400원,5.0,인텔 펜티엄,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,65nm,,1.6GHz,,1MB,,64(32)비트,65W,,,,,800MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),FSB 800 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/407/148/img/4148407_1.jpg?shrink=130:130&_v=20181115103231,인텔 펜티엄 E2160 (콘로),5310원,5.0,인텔 펜티엄,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,65nm,,1.8GHz,,1MB,,64(32)비트,65W,,,,,800MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),FSB 800 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/395/830/img/19830395_1.jpg?shrink=130:130&_v=20230418142134,인텔 제온 스케일러블 골드 6346 (아이스레이크),2463990원,N/A,인텔(제조사 웹사이트 바로가기),2023년 04월,,인텔(소켓4189),16코어,32스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,3.1GHz,3.6GHz,,36MB,64비트,205W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/575/453/img/18453575_1.jpg?shrink=130:130&_v=20221208134317,인텔 셀러론 G3920 (스카이레이크),72420원,N/A,인텔 셀러론,2016년 04월,,인텔(소켓1151),듀얼 코어,2스레드,"DDR4, DDR3L",내장그래픽:탑재,,,14nm,,2.9GHz,,512KB,2MB,64비트,51W,,,16레인,,,,인텔 HD 510,950MHz,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI3.0 8 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/370/163/img/18163370_1.jpg?shrink=130:130&_v=20221101173040,인텔 제온 E 2174G (커피레이크),557330원,N/A,인텔(제조사 웹사이트 바로가기),2019년 02월,,인텔(소켓1151v2),4코어,8스레드,DDR4,내장그래픽:탑재,,2018 3분기,14nm,,3.8GHz,4.7GHz,,8MB,64비트,71W,,,16레인,128GB,2666MHz,2,인텔 UHD P630,"1,200MHz",○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/134/159/img/18159134_1.jpg?shrink=130:130&_v=20221101141615,인텔 제온 스케일러블 실버 4108 (스카이레이크),355800원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),8코어,16스레드,DDR4,내장그래픽:미탑재,,,14nm,,1.80GHz,3.00GHz,,11MB,,85W,,,48레인,,2400MHz,,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 실버),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/663/158/img/18158663_1.jpg?shrink=130:130&_v=20221101135228,인텔 제온 E3-1220V6 (카비레이크),40000원,N/A,인텔 제온,2017년 05월,,인텔(소켓1151),4코어,4스레드,"DDR4, DDR3L",내장그래픽:미탑재,,,,,3.0GHz,3.5GHz,,8MB,64비트,72W,,,16레인,,,,,,,,,중고,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),DMI3.0 8 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/589/575/img/17575589_1.jpg?shrink=130:130&_v=20220801161319,인텔 코어i5-2세대 2300 (샌디브릿지),9990원,4.0,인텔 코어i5-2세대,2011년 01월,,인텔(소켓1155),4코어,4스레드,DDR3,내장그래픽:탑재,,,32nm,,2.8GHz,3.1GHz,256KB x4,6MB,64(32)비트,95W,,,16레인,,,,인텔 HD 2000,850 MHz,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-2세대),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/887/157/img/17157887_1.jpg?shrink=130:130&_v=20220530145313,인텔 펜티엄 G3440 (하스웰 리프레시),2820원,N/A,인텔 펜티엄,2014년 08월,,인텔(소켓1150),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,3.3GHz,,512KB,3MB,64(32)비트,54W,,,16레인,,,,인텔 HD,"1,100MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/863/157/img/17157863_1.jpg?shrink=130:130&_v=20220530145152,인텔 펜티엄 G3430 (하스웰),10000원,N/A,인텔 펜티엄,2013년 09월,,인텔(소켓1150),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,3.3GHz,,512KB,3MB,64(32)비트,54W,,,16레인,,,,인텔 HD,1100MHz,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/887/834/img/15834887_1.jpg?shrink=130:130&_v=20211201174851,AMD 애슬론II-X4 630 (프로푸스),8000원,4.0,AMD 애슬론II-X4,2011년 07월,애슬론II-X4,AMD(소켓AM3),4코어,4스레드,"DDR3, DDR2",내장그래픽:미탑재,,,45nm,,2.8GHz,,512KB x4,,64(32)비트,95W,,,,,2000MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/797/834/img/15834797_1.jpg?shrink=130:130&_v=20211201174522,AMD 애슬론II-X4 620 (프로푸스),8000원,N/A,AMD 애슬론II-X4,2010년 01월,애슬론II-X4,AMD(소켓AM3),4코어,4스레드,"DDR3, DDR2",내장그래픽:미탑재,,,45nm,,2.6GHz,,512KB x4,,64(32)비트,95W,,,,,2000MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/633/833/img/15833633_1.jpg?shrink=130:130&_v=20211201174351,인텔 펜티엄 G2020 (아이비브릿지),1900원,4.0,인텔 펜티엄,2013년 02월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,2.9GHz,,256KB x2,3MB,64(32)비트,55W,,,16레인,,,,인텔 HD,"1,050MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/694/832/img/15832694_1.jpg?shrink=130:130&_v=20211201163221,인텔 펜티엄 G640 (샌디브릿지),1790원,N/A,인텔 펜티엄,2012년 06월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,32nm,,2.8GHz,,256KB x2,3MB,64(32)비트,65W,,,16레인,,,,인텔 HD,850MHz,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/802/322/img/15322802_1.jpg?shrink=130:130&_v=20231127165531,인텔 제온 스케일러블 골드 6338T (아이스레이크),5035130원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.1GHz,3.4GHz,,36MB,64비트,165W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/769/322/img/15322769_1.jpg?shrink=130:130&_v=20231127165550,인텔 제온 스케일러블 골드 6338N (아이스레이크),5142370원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.2GHz,3.5GHz,,48MB,64비트,185W,,PCIe4.0,64레인,6TB,2667MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/733/322/img/15322733_1.jpg?shrink=130:130&_v=20231127165608,인텔 제온 스케일러블 골드 6330N (아이스레이크),3856530원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),28코어,56스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.2GHz,3.4GHz,,42MB,64비트,165W,,PCIe4.0,64레인,6TB,2667MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/559/322/img/15322559_1.jpg?shrink=130:130&_v=20231127165648,인텔 제온 스케일러블 골드 6330H (쿠퍼레이크),3375600원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2020 3분기,14nm,,2.0GHz,3.7GHz,,33MB,64비트,150W,,PCIe3.0,48레인,1.12TB,2933MHz,6,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/616/070/img/15070616_1.jpg?shrink=130:130&_v=20231127164948,인텔 제온 스케일러블 플래티넘 8360HL (쿠퍼레이크),12560390원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2020 3분기,14nm,,3.0GHz,4.2GHz,,33MB,64비트,225W,,PCIe3.0,48레인,4.5TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/607/070/img/15070607_1.jpg?shrink=130:130&_v=20231127165011,인텔 제온 스케일러블 플래티넘 8360H (쿠퍼레이크),7246380원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2020 3분기,14nm,,3.0GHz,4.2GHz,,33MB,64비트,225W,,PCIe3.0,48레인,1.12TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/439/070/img/15070439_1.jpg?shrink=130:130&_v=20231127165031,인텔 제온 스케일러블 플래티넘 8356H (쿠퍼레이크),6548580원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),8코어,16스레드,DDR4,내장그래픽:미탑재,,2020 3분기,14nm,,3.9GHz,4.4GHz,,35.75MB,64비트,190W,,PCIe3.0,48레인,1.12TB,2933MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/241/070/img/15070241_1.jpg?shrink=130:130&_v=20231127165051,인텔 제온 스케일러블 플래티넘 8354H (쿠퍼레이크),6280190원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),18코어,36스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,3.1GHz,4.3GHz,,24.75MB,64비트,205W,,PCIe3.0,48레인,1.12TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/211/070/img/15070211_1.jpg?shrink=130:130&_v=20231127165111,인텔 제온 스케일러블 플래티넘 8353H (쿠퍼레이크),5689750원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),18코어,36스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,2.5GHz,3.8GHz,,24.75MB,64비트,150W,,PCIe3.0,48레인,1.12TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/088/070/img/15070088_1.jpg?shrink=130:130&_v=20231127165135,인텔 제온 스케일러블 플래티넘 8360Y (아이스레이크),9608160원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),36코어,72스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.4GHz,3.5GHz,,54MB,64비트,250W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/914/069/img/15069914_1.jpg?shrink=130:130&_v=20231127165204,인텔 제온 스케일러블 플래티넘 8358 (아이스레이크),8373590원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.6GHz,3.4GHz,,48MB,64비트,250W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/533/069/img/15069533_1.jpg?shrink=130:130&_v=20231127165312,인텔 제온 스케일러블 플래티넘 8368 (아이스레이크),12560390원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),38코어,76스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.4GHz,3.4GHz,,57MB,64비트,270W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/395/069/img/15069395_1.jpg?shrink=130:130&_v=20231127165343,인텔 제온 스케일러블 플래티넘 8352S (아이스레이크),8480940원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.2GHz,3.4GHz,,48MB,64비트,205W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/296/069/img/15069296_1.jpg?shrink=130:130&_v=20231127165359,인텔 제온 스케일러블 플래티넘 8358P (아이스레이크),8319910원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.6GHz,3.4GHz,,48MB,64비트,240W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
