url,Name,Price,Rating,제조회사,등록년월,사용 장치,제품 분류,메모리 규격,메모리 용량,동작클럭(대역폭),램타이밍,동작전압,램개수,온다이ECC,,히트싱크,높이,적합성평가인증,안전확인인증,두께,LED 라이트,XMP3.0,EXPO,방열판 색상,LED색상,AURA SYNC,MYSTIC LIGHT,RGB FUSION,CORSAIR iCUE,POLYCHROME,XPG RGB,온도센서,클럭드라이버,XMP,RGB SYNC,ECC,REG,유통회사,RAZER CHROMA,TT RGB PLUS,T-FORCE BLITZ,G.SKILL Lighting
//img.danawa.com/prod_img/500000/968/547/img/5547968_1.jpg?shrink=130:130&_v=20200827101210,SK하이닉스 노트북 DDR3-1600 중고,15000원,5.0,SK하이닉스,2017년 10월,노트북용,DDR3,SO-DIMM,8GB,1600MHz (PC3-12800),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/361/863/img/863361_1.jpg?shrink=130:130&_v=20200827104234,삼성전자 노트북 DDR2-667 중고,6490원,4.7,삼성전자,2009년 03월,노트북용,DDR2,SO-DIMM,2GB,667MHz (PC2-5300),,1.80V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/624/925/img/925624_1.jpg?shrink=130:130&_v=20240418153406,삼성전자 노트북 DDR3-1333,2410원,4.6,삼성전자,2009년 08월,노트북용,DDR3,SO-DIMM,2GB,1333MHz (PC3-10600),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/718/502/img/6502718_1.jpg?shrink=130:130&_v=20221118155141,Terabyte Ramonster DDR4-2666 CL19 BLACK,18500원,4.6,Terabyte Ramonster,2018년 10월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/439/233/img/6233439_1.jpg?shrink=130:130&_v=20221214095553,GSMS 노트북 DDR3-1600 CL11 1.35V,6890원,N/A,GSMS,2018년 06월,노트북용,DDR3,SO-DIMM,4GB,1600MHz (PC3-12800),CL11,1.35V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/604/579/img/5579604_1.jpg?shrink=130:130&_v=20200827103031,삼성전자 DDR3-1066 중고,13000원,5.0,삼성전자,2017년 10월,데스크탑용,DDR3,DIMM(UDIMM),1GB,1066MHz (PC3-8500),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/126/633/img/11633126_1.jpg?shrink=130:130&_v=20220913140152,삼성전자 DDR4-2666 ECC/Unbuffered,300000원,4.7,삼성전자,2020년 06월,서버용,DDR4,DIMM(UDIMM),16GB,2666MHz (PC4-21300),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/592/728/img/5728592_1.jpg?shrink=130:130&_v=20200827102706,SK하이닉스 노트북 DDR3-1333 중고,89500원,5.0,SK하이닉스,2017년 12월,노트북용,DDR3,SO-DIMM,4GB,1333MHz (PC3-10600),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/072/447/img/17447072_1.jpg?shrink=130:130&_v=20240805172158,마이크론 Crucial 노트북 DDR5-4800 CL40 중고,16490원,N/A,마이크론(제조사 웹사이트 바로가기),2022년 06월,노트북용,DDR5,SO-DIMM,8GB,4800MHz (PC5-38400),CL40,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/217/018/img/19018217_1.jpg?shrink=130:130&_v=20230214102959,V-Color DDR4-2666 CL19 ECC,315840원,N/A,V-Color(제조사 웹사이트 바로가기),2023년 02월,서버용,DDR4,SO-DIMM,32GB,2666MHz (PC4-21300),CL19,1.20V,2개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/954/015/img/77015954_1.jpg?shrink=130:130&_v=20250227104813,실리콘파워 DDR5-5600 CL46 패키지,112300원,N/A,실리콘파워(제조사 웹사이트 바로가기),2025년 02월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5600MHz (PC5-44800),CL46-46-46-90,1.10V,2개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/526/303/img/13303526_1.jpg?shrink=130:130&_v=20210203153427,KINGMAX DDR4-3200 CL22,73900원,5.0,KINGMAX(제조사 웹사이트 바로가기),2021년 02월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3200MHz (PC4-25600),CL22,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/473/205/img/14205473_1.jpg?shrink=130:130&_v=20210517151419,SOUTH BRIDGE 노트북용 DDR3L-1600 1.35V,9900원,N/A,SOUTH BRIDGE,2021년 05월,노트북용,DDR3,SO-DIMM,8GB,1600MHz (PC3-12800),,1.35V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/535/481/img/54481535_1.jpg?shrink=130:130&_v=20240524100302,아이티젠 노트북 DDR3-1333 1.5V,6700원,4.5,아이티젠,2024년 05월,노트북용,DDR3,DIMM(UDIMM),8GB,1600MHz (PC3-12800),,1.50V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/713/272/img/11272713_1.jpg?shrink=130:130&_v=20211109141423,트랜센드 노트북 DDR4-2666 CL19,45700원,4.5,트랜센드(제조사 웹사이트 바로가기),2020년 05월,노트북용,DDR4,SO-DIMM,16GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/669/580/img/5580669_1.jpg?shrink=130:130&_v=20200827104234,삼성전자 DDR2-667 중고,4000원,4.5,삼성전자,2017년 10월,데스크탑용,DDR2,DIMM(UDIMM),1GB,667MHz (PC2-5300),,1.80V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/143/711/img/10711143_1.jpg?shrink=130:130&_v=20200821132736,TeamGroup T-Force DDR4-2666 CL16 Delta RGB 패키지 가넷,97110원,4.0,TeamGroup(제조사 웹사이트 바로가기),2020년 03월,데스크탑용,DDR4,DIMM(UDIMM),16GB,2666MHz (PC4-21300),CL16-18-18-38,1.20V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,,○,○,,
//img.danawa.com/prod_img/500000/805/603/img/13603805_1.jpg?shrink=130:130&_v=20210417155319,SOUTH BRIDGE DDR3-1600,9680원,N/A,SOUTH BRIDGE,2021년 03월,데스크탑용,DDR3,DIMM(UDIMM),8GB,1600MHz (PC3-12800),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/231/304/img/13304231_1.jpg?shrink=130:130&_v=20210521092102,실리콘파워 DDR4-3200 CL22,144000원,4.9,실리콘파워(제조사 웹사이트 바로가기),2021년 02월,데스크탑용,DDR4,DIMM(UDIMM),8GB,3200MHz (PC4-25600),CL22,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/424/717/img/40717424_1.jpg?shrink=130:130&_v=20250326154035,실리콘파워 노트북 DDR4-3200 CL22 패키지 해외구매,59800원,N/A,실리콘파워(제조사 웹사이트 바로가기),2021년 02월,노트북용,DDR4,SO-DIMM,16GB,3200MHz (PC4-25600),CL22,1.20V,2개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/787/331/img/30331787_1.jpg?shrink=130:130&_v=20231206101538,OWC 노트북 DDR4-3200 CL22 해외구매,68700원,N/A,OWC(제조사 웹사이트 바로가기),2023년 12월,노트북용,DDR4,SO-DIMM,16GB,3200MHz (PC4-25600),CL22,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/129/664/img/16664129_1.jpg?shrink=130:130&_v=20220323164135,V-Color BLACK DDR4-3200 벌크,23290원,5.0,V-Color(제조사 웹사이트 바로가기),2020년 03월,데스크탑용,DDR4,DIMM(UDIMM),8GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/778/706/img/5706778_1.jpg?shrink=130:130&_v=20200821133402,SK하이닉스 노트북 DDR4-2133,21620원,4.1,SK하이닉스,2017년 12월,노트북용,DDR4,SO-DIMM,8GB,2133MHz (PC4-17000),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/336/198/img/14198336_1.jpg?shrink=130:130&_v=20210521091734,실리콘파워 DDR4-2666 CL19,37100원,N/A,실리콘파워(제조사 웹사이트 바로가기),2021년 02월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/352/717/img/40717352_1.jpg?shrink=130:130&_v=20240312131436,실리콘파워 노트북 DDR4-3200 CL22 해외구매,28700원,N/A,실리콘파워(제조사 웹사이트 바로가기),2021년 02월,노트북용,DDR4,SO-DIMM,32GB,3200MHz (PC4-25600),CL22,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/228/680/img/5680228_1.jpg?shrink=130:130&_v=20210325145701,TeamGroup DDR4-2666 Elite,42210원,4.8,TeamGroup,2017년 11월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19-19-19-43,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/351/698/img/18698351_1.jpg?shrink=130:130&_v=20240805172158,SK하이닉스 DDR5-5600 병행수입,98500원,5.0,SK하이닉스(제조사 웹사이트 바로가기),2023년 01월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),,1.10V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/533/091/img/14091533_1.jpg?shrink=130:130&_v=20210504140921,ArchMemory DDR4-2666 ECC for Synology,609000원,N/A,ArchMemory,2021년 05월,서버용,DDR4,SO-DIMM,16GB,2666MHz (PC4-21300),,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/284/050/img/13050284_1.jpg?shrink=130:130&_v=20210104135121,KINGMAX DDR4-2666 CL19,78900원,4.8,KINGMAX(제조사 웹사이트 바로가기),2021년 01월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/281/111/img/8111281_1.jpg?shrink=130:130&_v=20211027135406,트랜센드 DDR4-2666 CL19,83000원,4.5,트랜센드(제조사 웹사이트 바로가기),2019년 06월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/443/714/img/78714443_1.jpg?shrink=130:130&_v=20250326153005,실리콘파워 노트북 DDR4-3200 CL22 패키지,46500원,N/A,실리콘파워(제조사 웹사이트 바로가기),2021년 02월,노트북용,DDR4,SO-DIMM,16GB,3200MHz (PC4-25600),CL22,1.20V,2개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/736/592/img/72592736_1.jpg?shrink=130:130&_v=20250110091123,실리콘파워 DDR5-6000 CL30 Xpower Zenith RGB 화이트,89900원,N/A,실리콘파워(제조사 웹사이트 바로가기),2024년 12월,데스크탑용,DDR5,DIMM(UDIMM),16GB,6000MHz (PC5-48000),CL30-38-38-96,1.35V,1개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/816/767/img/39767816_1.jpg?shrink=130:130&_v=20240610151154,마이크론 Crucial DDR5-6000 CL48 PRO 아스크텍,96650원,N/A,마이크론(제조사 웹사이트 바로가기),2024년 03월,데스크탑용,DDR5,DIMM(UDIMM),16GB,6000MHz (PC5-48000),CL48-48-48,1.10V,1개,○,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/531/229/img/19229531_1.jpg?shrink=130:130&_v=20230309143248,CORSAIR DDR5-5600 CL40 Dominator Platinum RGB INTEL 패키지,481500원,N/A,CORSAIR(제조사 웹사이트 바로가기),2023년 03월,데스크탑용,DDR5,DIMM(UDIMM),64GB,5600MHz (PC5-44800),CL40-40-40-77,1.25V,2개,,,방열판,56mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/588/782/img/18782588_1.jpg?shrink=130:130&_v=20230117160504,마이크론 DDR4-2133 ECC/REG 중고,28800원,5.0,마이크론(제조사 웹사이트 바로가기),2023년 01월,서버용,DDR4,DIMM(UDIMM),16GB,2133MHz (PC4-17000),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,○,,,,,
//img.danawa.com/prod_img/500000/269/711/img/10711269_1.jpg?shrink=130:130&_v=20200821132736,TeamGroup T-Force DDR4-2666 CL16 Delta RGB 화이트 패키지 가넷,97110원,N/A,TeamGroup(제조사 웹사이트 바로가기),2020년 03월,데스크탑용,DDR4,DIMM(UDIMM),16GB,2666MHz (PC4-21300),CL16-18-18-38,1.20V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,화이트,RGB,○,○,○,,○,,,,○,,,,,○,○,,
//img.danawa.com/prod_img/500000/115/367/img/18367115_1.jpg?shrink=130:130&_v=20221124094443,CORSAIR DDR5-7200 CL34 VENGEANCE BLACK 패키지,319700원,N/A,CORSAIR(제조사 웹사이트 바로가기),2022년 11월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-44-44-96,1.45V,2개,,,방열판,35mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/986/266/img/19266986_1.jpg?shrink=130:130&_v=20230308171408,SK하이닉스 DDR4-2400 중고,5690원,4.6,SK하이닉스,2017년 12월,데스크탑용,DDR4,DIMM(UDIMM),4GB,2400MHz (PC4-19200),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/117/383/img/5383117_1.jpg?shrink=130:130&_v=20200821133402,삼성전자 DDR4-2133 ECC/REG,165000원,5.0,삼성전자,2017년 08월,서버용,DDR4,DIMM(UDIMM),32GB,2133MHz (PC4-17000),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,○,,,,,
//img.danawa.com/prod_img/500000/958/719/img/1719958_1.jpg?shrink=130:130&_v=20200827101211,삼성전자 노트북 DDR3-1600 병행수입,48000원,4.9,삼성전자,2012년 07월,노트북용,DDR3,SO-DIMM,8GB,1600MHz (PC3-12800),CL9,1.50V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/748/885/img/1885748_1.jpg?shrink=130:130&_v=20200821134957,EKMEMORY DDR3-1600,38000원,4.7,EKMEMORY,2013년 01월,데스크탑용,DDR3,DIMM(UDIMM),8GB,1600MHz (PC3-12800),CL11-11-11,1.50V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/084/883/img/1883084_1.jpg?shrink=130:130&_v=20200827101211,SK하이닉스 노트북 DDR3-1600 병행수입,58000원,5.0,SK하이닉스,2013년 01월,노트북용,DDR3,SO-DIMM,8GB,1600MHz (PC3-12800),CL9,1.50V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/300/176/img/15176300_1.jpg?shrink=130:130&_v=20210906131147,골든메모리 DDR3-1600,7000원,4.7,,2021년 09월,데스크탑용,DDR3,DIMM(UDIMM),8GB,1600MHz (PC3-12800),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/596/672/img/2672596_1.jpg?shrink=130:130&_v=20200821134708,Dreamware DDR3-1866 ECC Mac Pro,438581원,N/A,Dreamware,2014년 06월,서버용,DDR3,DIMM(UDIMM),8GB,1866MHz (PC3-14900),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/635/728/img/5728635_1.jpg?shrink=130:130&_v=20200827103031,SK하이닉스 노트북 DDR3-1066 중고,59500원,4.6,SK하이닉스,2017년 12월,노트북용,DDR3,SO-DIMM,2GB,1066MHz (PC3-8500),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/463/693/img/37693463_1.jpg?shrink=130:130&_v=20240226131412,삼성전자 DDR4-3200 ECC/Unbuffered,185000원,N/A,삼성전자(제조사 웹사이트 바로가기),2024년 02월,서버용,DDR4,RDIMM,32GB,3200MHz (PC4-25600),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/240/288/img/17288240_1.jpg?shrink=130:130&_v=20220620152534,삼성전자 DDR4-2133 ECC/Unbuffered 중고,75090원,5.0,삼성전자,2016년 04월,서버용,DDR4,DIMM(UDIMM),16GB,2133MHz (PC4-17000),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/891/799/img/5799891_1.jpg?shrink=130:130&_v=20200826170229,SK하이닉스 노트북 DDR2-800 중고,96800원,N/A,SK하이닉스,2018년 01월,노트북용,DDR2,SO-DIMM,4GB,800MHz (PC2-6400),,1.80V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/053/722/img/5722053_1.jpg?shrink=130:130&_v=20220603163646,타무즈 DDR4-2400 CL15,18930원,5.0,타무즈,2017년 12월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2400MHz (PC4-19200),CL15,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/983/241/img/17241983_1.jpg?shrink=130:130&_v=20220613165739,SK하이닉스 DDR2-800 중고,30060원,N/A,SK하이닉스,2018년 01월,데스크탑용,DDR2,DIMM(UDIMM),4GB,800MHz (PC2-6400),CL6,1.80V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/641/013/img/7013641_1.jpg?shrink=130:130&_v=20200821132737,킹스톤 DDR4-2666,29800원,4.5,킹스톤(제조사 웹사이트 바로가기),2019년 01월,데스크탑용,DDR4,DIMM(UDIMM),8GB,2666MHz (PC4-21300),CL19,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
