url,Name,Price,Rating,제조회사,등록년월,제품 분류,디스크 크기,디스크 용량,인터페이스,회전수,버퍼 용량,전송 속도,기록방식,디스크 수,두께,작업부하량,소음(유휴/탐색),2년,,적합성평가인증,안전확인인증,헬륨충전,RV센서,사용보증,5년,데이터 복구 3년,S.M.A.R.T 지원,3년,SED,DSA,저전력,1년,ISE,데이터 복구 2년
//img.danawa.com/prod_img/500000/130/279/img/3279130_1.jpg?shrink=130:130&_v=20200529090454,Seagate Savvio SAS/15K/해외구매,294660원,N/A,Seagate,2015년 07월,HDD (기업용),6.4cm(2.5인치),,,"15,000RPM",,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/158/629/img/19629158_1.jpg?shrink=130:130&_v=20230404184050,Seagate Exos X20 7200/256M/해외구매,744000원,N/A,Seagate(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),20TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,250만시간,,,,,○,,,,,
//img.danawa.com/prod_img/500000/416/097/img/4097416_1.jpg?shrink=130:130&_v=20200529174927,MARSHAL MAL21000SA-T54 SATA/5400/8M/노트북용/리퍼비시,48000원,4.7,MARSHAL,2016년 05월,HDD (리퍼비시),6.4cm(2.5인치),1TB,SATA (버전 확인 요망),"5,400RPM",메모리 8MB,,,,9mm,,,,,KCC-REM-F3C-MAL21000T54인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/818/699/img/69699818_1.jpg?shrink=130:130&_v=20241024181859,Western Digital Ultrastar DC HC320 박스 패키지 SAS/7200/256M HUS728T8TAL,376200원,N/A,Western Digital(제조사 웹사이트 바로가기),2024년 10월,HDD (기업용),8.9cm(3.5인치),8TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 256MB,255MB/s,확인요망(PMR),,26.1mm,,29/36dB,,,R-REM-WDT-US7SSN8T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/074/804/img/2804074_1.jpg?shrink=130:130&_v=20200528093627,Seagate BarraCuda 7200/16M/리퍼비시,60000원,4.4,Seagate,2014년 09월,HDD (리퍼비시),8.9cm(3.5인치),500GB,SATA3(6Gb/s),"7,200RPM",메모리 16MB,,SMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/796/308/img/7308796_1.jpg?shrink=130:130&_v=20200529172602,HP 미드라인 SATA3/7200,480000원,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/941/940/img/3940941_1.jpg?shrink=130:130&_v=20200529174927,MARSHAL MAL31000SA-T72 SATA/7200/32M/리퍼비시,50700원,4.8,MARSHAL,2016년 04월,HDD (리퍼비시),8.9cm(3.5인치),1TB,SATA (버전 확인 요망),"7,200RPM",메모리 32MB,,,,,,,,,KCC-REI-M3S-MAL31000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/503/062/img/28062503_1.jpg?shrink=130:130&_v=20250402171350,Western Digital WD MOBILE Blue 5400/128M/노트북용/리퍼비시,57790원,5.0,Western Digital(제조사 웹사이트 바로가기),2023년 09월,HDD (리퍼비시),6.4cm(2.5인치),1TB,SATA3 (6Gb/s),"5,400RPM",메모리 128MB,150MB/s,SMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/313/385/img/78385313_1.jpg?shrink=130:130&_v=20250321111751,Seagate Exos X22 SAS/7200/512M/해외구매,1121640원,N/A,Seagate(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),22TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 512MB,,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/362/013/img/74013362_1.jpg?shrink=130:130&_v=20250108173539,도시바 X300 7200/256M 해외구매,550800원,N/A,도시바(제조사 웹사이트 바로가기),2025년 01월,HDD (NAS용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/726/012/img/74012726_1.jpg?shrink=130:130&_v=20250108163911,Western Digital WD RE+ 5760/128MB/해외구매,328250원,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 01월,HDD (기업용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"5,760RPM",메모리 128MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/454/006/img/70006454_1.jpg?shrink=130:130&_v=20241028170315,Western Digital WD GOLD 7200/256M 해외구매,249330원,N/A,Western Digital WD,2024년 10월,HDD (기업용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,267MB/s,CMR(PMR),,,,29/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,200만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/355/440/img/68440355_1.jpg?shrink=130:130&_v=20250203133403,도시바 MG09ACA Enterprise 7200/512M/해외구매,598820원,N/A,도시바(제조사 웹사이트 바로가기),2024년 10월,HDD (기업용),8.9cm(3.5인치),18TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,268MB/s,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,,,○,○,,,,
//img.danawa.com/prod_img/500000/159/817/img/34817159_1.jpg?shrink=130:130&_v=20240227112259,도시바 X300 Pro 7200/256M/해외구매,192000원,N/A,도시바(제조사 웹사이트 바로가기),2024년 02월,HDD (PC용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,CMR(PMR),,26.1mm,300 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/856/674/img/20674856_1.jpg?shrink=130:130&_v=20230626090328,Sebap BUSCAR CCTV 5400/128M/리퍼비시,211990원,N/A,Sebap,2023년 06월,HDD (리퍼비시),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"5,400RPM",메모리 128MB,178MB/s,확인요망(PMR),,,,,,,R-R-BdC-SB1000RS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/865/020/img/20020865_1.jpg?shrink=130:130&_v=20230503183922,Seagate Exos X22 7200/512M/해외구매,1531990원,N/A,Seagate(제조사 웹사이트 바로가기),2023년 05월,HDD (기업용),8.9cm(3.5인치),22TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/450/943/img/19943450_1.jpg?shrink=130:130&_v=20240620175912,Western Digital Ultrastar DC HC550 패키지 SAS/7200/512M WUH721816AL5204,2476000원,N/A,Western Digital(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),16TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 512MB,262MB/s,CMR(PMR),플래터 8장,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,○,,,,
//img.danawa.com/prod_img/500000/148/942/img/19942148_1.jpg?shrink=130:130&_v=20240620180308,Western Digital Ultrastar DC HC520 패키지 SAS/7200/256M HUH721212AL5204,1956000원,N/A,Western Digital(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),12TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 256MB,255MB/s,확인요망(PMR),플래터 8장,26.1mm,,20/36dB,,,MSIP-REM-HGJ-US7SSM120인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/128/926/img/19926128_1.jpg?shrink=130:130&_v=20240620175956,Western Digital Ultrastar DC HC310 패키지 SAS/7200/256M HUS726T6TAL5204,1183970원,N/A,Western Digital(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),6TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 256MB,233MB/s,확인요망(PMR),,26.1mm,,29/36dB,,,MSIP-REM-WDT-US7SSN6T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/869/966/img/15966869_1.jpg?shrink=130:130&_v=20211217130926,Seagate SkyHawk AI 7200/256M 해외구매,609000원,N/A,Seagate,2021년 12월,HDD (CCTV용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,250MB/s,CMR(PMR),플래터 8장,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,150만시간,,,○,,,,,,,
//img.danawa.com/prod_img/500000/193/529/img/15529193_1.jpg?shrink=130:130&_v=20211027104606,Western Digital Ultrastar DC HC550 SAS/7200/512M/해외구매,640510원,N/A,Western Digital(제조사 웹사이트 바로가기),2021년 10월,HDD (기업용),8.9cm(3.5인치),16TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 512MB,262MB/s,CMR(PMR),플래터 8장,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,,,○,,,,
//img.danawa.com/prod_img/500000/150/963/img/14963150_1.jpg?shrink=130:130&_v=20210810123341,Seagate BarraCuda Pro 7200/128M/노트북용/해외구매,78800원,N/A,Seagate,2018년 05월,HDD (노트북용),6.4cm(2.5인치),500GB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,160MB/s,SMR(PMR),플래터 1장,7mm,,22/24dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/541/962/img/14962541_1.jpg?shrink=130:130&_v=20210810110717,도시바 P300 5400/128M/해외구매,308000원,N/A,도시바,2020년 08월,HDD (PC용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,400RPM",메모리 128MB,185MB/s,SMR(PMR),,26.1mm,55 TB/Y,22/24dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,○,○,,,
//img.danawa.com/prod_img/500000/409/428/img/14428409_1.jpg?shrink=130:130&_v=20210609155344,Western Digital WD RED 5640/128M,253000원,4.8,Western Digital WD,2014년 07월,HDD (NAS용),8.9cm(3.5인치),6TB,SATA3(6Gb/s),"5,640RPM",메모리 128MB,185MB/s,CMR(PMR),,26.1mm,180 TB/Y,25/30dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/025/600/img/13600025_1.jpg?shrink=130:130&_v=20210315155945,Western Digital WD RED 5400/64M 해외구매,137750원,N/A,Western Digital WD,2021년 03월,HDD (NAS용),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"5,400RPM",메모리 64MB,150MB/s,CMR(PMR),,26.1mm,180 TB/Y,21/22dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/540/475/img/13475540_1.jpg?shrink=130:130&_v=20210226160642,MARSHAL MAL38000SA-T72 SATA/256M/리퍼비시,224000원,3.8,MARSHAL,2021년 02월,HDD (리퍼비시),8.9cm(3.5인치),8TB,SATA (버전 확인 요망),"7,200RPM",메모리 256MB,,,,,,,,,MSIP-REM-F3C-MAL38000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/497/227/img/13227497_1.jpg?shrink=130:130&_v=20210126101947,Western Digital Ultrastar DC HC520 7200/256M/해외구매,482090원,N/A,Western Digital(제조사 웹사이트 바로가기),2021년 01월,HDD (기업용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,255MB/s,CMR(PMR),플래터 8장,26.1mm,,20/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,,,,,,,
//img.danawa.com/prod_img/500000/157/222/img/13222157_1.jpg?shrink=130:130&_v=20210125154111,Western Digital Ultrastar DC HC330 7200/256M/해외구매,557390원,N/A,Western Digital(제조사 웹사이트 바로가기),2021년 01월,HDD (기업용),8.9cm(3.5인치),10TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,262MB/s,CMR(PMR),플래터 6장,26.1mm,550 TB/Y,34/38dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,,,○,,○,○,○,,○,
//img.danawa.com/prod_img/500000/559/829/img/11829559_1.jpg?shrink=130:130&_v=20211019135317,Western Digital WD RED 패키지 5400/64M WD40EFRX,748000원,N/A,Western Digital WD,2013년 09월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3(6Gb/s),"5,400RPM",메모리 64MB,150MB/s,CMR(PMR),플래터 3장,26.1mm,180 TB/Y,25/28dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/349/291/img/11291349_1.jpg?shrink=130:130&_v=20211019134023,도시바 N300 패키지 7200/256M HDWG180,1288000원,N/A,도시바(제조사 웹사이트 바로가기),2019년 05월,HDD (NAS용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,241MB/s,CMR(PMR),,26.1mm,180 TB/Y,33dB,,,MSIP-REM-TSD-MG06ACA10TE인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/313/291/img/11291313_1.jpg?shrink=130:130&_v=20211019134023,도시바 N300 패키지 7200/128M HDWQ140,696000원,N/A,도시바(제조사 웹사이트 바로가기),2019년 05월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,최대 204MB/s,CMR(PMR),,26.1mm,180 TB/Y,30dB,,,MSIP-REM-TSD-MG04ACP500E인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,100만시간,,,,○,,○,,,,
//img.danawa.com/prod_img/500000/211/692/img/9692211_1.jpg?shrink=130:130&_v=20200609113825,Seagate Exos 7E8 SAS/7200/256M/해외구매,571450원,N/A,Seagate(제조사 웹사이트 바로가기),2019년 10월,HDD (기업용),8.9cm(3.5인치),6TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 256MB,226MB/s,CMR(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/257/386/img/8386257_1.jpg?shrink=130:130&_v=20200602153303,HP 미드라인 SAS/7.2K/해외구매,450000원,N/A,HP(제조사 웹사이트 바로가기),2019년 06월,HDD (기업용),6.4cm(2.5인치),1TB,SA-SCSI (12Gb/s),"7,200RPM",,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,,,,,,
//img.danawa.com/prod_img/500000/051/385/img/8385051_1.jpg?shrink=130:130&_v=20200602153256,HP 미드라인 SAS/7.2K,470000원,N/A,HP(제조사 웹사이트 바로가기),2019년 06월,HDD (기업용),6.4cm(2.5인치),1TB,SA-SCSI (12Gb/s),"7,200RPM",,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/750/309/img/7309750_1.jpg?shrink=130:130&_v=20200529172602,HP 미드라인 SATA3/7200/해외구매,210000원,N/A,HP(제조사 웹사이트 바로가기),2019년 02월,HDD (기업용),6.4cm(2.5인치),1TB,SATA3 (6Gb/s),"7,200RPM",,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,○,,,,,,,
//img.danawa.com/prod_img/500000/385/305/img/7305385_1.jpg?shrink=130:130&_v=20200529174927,MARSHAL MAL310000NS-T72 7200/256M/리퍼비시,281700원,5.0,MARSHAL,2019년 02월,HDD (리퍼비시),8.9cm(3.5인치),10TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,,,,,,,,R-R-F3C-MAL310000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/048/579/img/6579048_1.jpg?shrink=130:130&_v=20200528184132,HGST Ultrastar He8 7200/128M/해외구매,752000원,N/A,HGST,2015년 04월,HDD (기업용),8.9cm(3.5인치),8TB,SATA3(6Gb/s),"7,200RPM",메모리 128MB,,확인요망(PMR),플래터 7장,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,,,,,○,,○,
//img.danawa.com/prod_img/500000/319/453/img/6453319_1.jpg?shrink=130:130&_v=20200528103120,Seagate Exos 5E8 5400/256M/해외구매,613000원,N/A,Seagate,2018년 05월,HDD (기업용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,190MB/s,SMR(PMR),플래터 4장,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/898/637/img/5637898_1.jpg?shrink=130:130&_v=20250205162556,Western Digital WD RED 5400/128M/해외구매,351890원,N/A,Western Digital WD,2017년 11월,HDD (NAS용),8.9cm(3.5인치),8TB,SATA3(6Gb/s),"5,400RPM",메모리 128MB,,CMR(PMR),,26mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/404/487/img/5487404_1.jpg?shrink=130:130&_v=20200528134744,도시바 X300 7200/128M/해외구매,622300원,N/A,도시바,2017년 09월,HDD (PC용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,,CMR(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,○,,,,
//img.danawa.com/prod_img/500000/967/272/img/5272967_1.jpg?shrink=130:130&_v=20180810101839,MARSHAL 8TB MAL38000NS-T72 (SATA3/7200/128M/리퍼비시),241610원,4.3,MARSHAL,2017년 06월,HDD (리퍼비시),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,,,,,,,,,MSIP-REM-F3C-MAL38000T54인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/955/271/img/5271955_1.jpg?shrink=130:130&_v=20250320193143,Western Digital WD Blue 7200/32M/해외구매,77330원,N/A,Western Digital WD,2017년 06월,HDD (PC용),8.9cm(3.5인치),500GB,SATA3(6Gb/s),"7,200RPM",메모리 32MB,,CMR(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/900/816/img/4816900_1.jpg?shrink=130:130&_v=20180918171925,Western Digital WD 320GB Caviar SE WD3200JB (EIDE/7200/8M/리퍼비시),60000원,N/A,Western Digital WD,2017년 01월,HDD (리퍼비시),8.9cm(3.5인치),320GB,E-IDE,"7,200RPM",8MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/312/097/img/4097312_1.jpg?shrink=130:130&_v=20211012094644,MARSHAL MAL33000SA-T72 7200/64M/리퍼비시,103120원,4.6,MARSHAL,2016년 05월,HDD (리퍼비시),8.9cm(3.5인치),3TB,SATA3 (6Gb/s),"7,200RPM",메모리 64MB,,,,,,,,,MSIP-REM-F3C-MAL33000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/343/992/img/3992343_1.jpg?shrink=130:130&_v=20231207153555,Western Digital WD Gold 7200/128M/해외구매,172000원,N/A,Western Digital WD,2016년 04월,HDD (기업용),8.9cm(3.5인치),4TB,SATA3(6Gb/s),"7,200RPM",메모리 128MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/803/335/img/3335803_1.jpg?shrink=130:130&_v=20200529180701,Seagate SpinPoint F3 SATA2/7200/16M/해외구매,200000원,N/A,Seagate,2015년 07월,HDD (PC용),8.9cm(3.5인치),500GB,SATA2(3Gb/s),"7,200RPM",메모리 16MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/333/320/img/3320333_1.jpg?shrink=130:130&_v=20200528125423,도시바 MG03ACA 7200/64M/해외구매,160600원,N/A,도시바,2015년 07월,HDD (PC용),8.9cm(3.5인치),3TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/051/958/img/2958051_1.jpg?shrink=130:130&_v=20200529095625,Seagate Surveillance 5900/64M/해외구매,289000원,N/A,Seagate,2014년 06월,HDD (CCTV용),8.9cm(3.5인치),4TB,SATA3(6Gb/s),"5,900RPM",메모리 64MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,
